"RUN","X1_.1","X1_.2","X1_.3","X1_.4","X1_.5","X1_.6","X1_.7","X1_.8","X1_.9","X1_10","X1_11","X1_12","X1_13","X1_14","X1_15","X1_16","X1_17","X1_18","X1_19","X1_20","X1_21","X1_22","X1_23","X1_24","X1_25","X2_.1","X2_.2","X2_.3","X2_.4","X2_.5","X2_.6","X2_.7","X2_.8","X2_.9","X2_10","X2_11","X2_12","X2_13","X2_14","X2_15","X2_16","X2_17","X2_18","X2_19","X2_20","X2_21","X2_22","X2_23","X2_24","X2_25","X3_.1","X3_.2","X3_.3","X3_.4","X3_.5","X3_.6","X3_.7","X3_.8","X3_.9","X3_10","X3_11","X3_12","X3_13","X3_14","X3_15","X3_16","X3_17","X3_18","X3_19","X3_20","X3_21","X3_22","X3_23","X3_24","X3_25","X4_.1","X4_.2","X4_.3","X4_.4","X4_.5","X4_.6","X4_.7","X4_.8","X4_.9","X4_10","X4_11","X4_12","X4_13","X4_14","X4_15","X4_16","X4_17","X4_18","X4_19","X4_20","X4_21","X4_22","X4_23","X4_24","X4_25","X5_.1","X5_.2","X5_.3","X5_.4","X5_.5","X5_.6","X5_.7","X5_.8","X5_.9","X5_10","X5_11","X5_12","X5_13","X5_14","X5_15","X5_16","X5_17","X5_18","X5_19","X5_20","X5_21","X5_22","X5_23","X5_24","X5_25","X6_.1","X6_.2","X6_.3","X6_.4","X6_.5","X6_.6","X6_.7","X6_.8","X6_.9","X6_10","X6_11","X6_12","X6_13","X6_14","X6_15","X6_16","X6_17","X6_18","X6_19","X6_20","X6_21","X6_22","X6_23","X6_24","X6_25","X7_.1","X7_.2","X7_.3","X7_.4","X7_.5","X7_.6","X7_.7","X7_.8","X7_.9","X7_10","X7_11","X7_12","X7_13","X7_14","X7_15","X7_16","X7_17","X7_18","X7_19","X7_20","X7_21","X7_22","X7_23","X7_24","X7_25","X8_.1","X8_.2","X8_.3","X8_.4","X8_.5","X8_.6","X8_.7","X8_.8","X8_.9","X8_10","X8_11","X8_12","X8_13","X8_14","X8_15","X8_16","X8_17","X8_18","X8_19","X8_20","X8_21","X8_22","X8_23","X8_24","X8_25","X9_.1","X9_.2","X9_.3","X9_.4","X9_.5","X9_.6","X9_.7","X9_.8","X9_.9","X9_10","X9_11","X9_12","X9_13","X9_14","X9_15","X9_16","X9_17","X9_18","X9_19","X9_20","X9_21","X9_22","X9_23","X9_24","X9_25","X10_.1","X10_.2","X10_.3","X10_.4","X10_.5","X10_.6","X10_.7","X10_.8","X10_.9","X10_10","X10_11","X10_12","X10_13","X10_14","X10_15","X10_16","X10_17","X10_18","X10_19","X10_20","X10_21","X10_22","X10_23","X10_24","X10_25","X11_.1","X11_.2","X11_.3","X11_.4","X11_.5","X11_.6","X11_.7","X11_.8","X11_.9","X11_10","X11_11","X11_12","X11_13","X11_14","X11_15","X11_16","X11_17","X11_18","X11_19","X11_20","X11_21","X11_22","X11_23","X11_24","X11_25","X12_.1","X12_.2","X12_.3","X12_.4","X12_.5","X12_.6","X12_.7","X12_.8","X12_.9","X12_10","X12_11","X12_12","X12_13","X12_14","X12_15","X12_16","X12_17","X12_18","X12_19","X12_20","X12_21","X12_22","X12_23","X12_24","X12_25","X"
"94","0","0","0","0","0","0","2","0","3","0","2","1","0","1","2","1","0","0","3","3","2","0","1","1","2","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","5","0","1","4","1","0","1","0","1","0","0","2","0","0","0","0","0","1","0","3","0","0","4","2","3","3","0","0","0","1","1","1","0","3","1","3","1","0","5","1","1","3","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","3","1","2","0","2","0","1","3","2","1","2","4","2","1","0","2","0","0","0","0","0","1","2","1","4","3","0","1","0","1","3","3","0","3","0","0","0","0","0","1","0","1","2","1","2","0","0","1","2","0","0","1","3","1","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","1","0","1","0","3","0","0","3","1","0","0","0","1","0","0","0","0","0","4","3","0","0","1","0","0","3","1","0","2","0","0","0","0","0","0","0","2","3","2","0","0","1","1","0","1","0"
"0","1","1","1","2","0","0","1","0","1","0","1","3","0","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1","1","1","1","0","1","2","0","3","0","1","1","1","1","0","3","2","1","0","1","2","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","4","1","1","1","1","0","0","0","0","2","1","1","1","0","0","0","0","0","0","0","1","0","0","2","3","1","0","1","1","0","1","0","2","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","1","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","1","0","0","0","2","2","0","0","0","0","3","1","0","0","0","0","2","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","3","4","1","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","0","2","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","1","0","0","3","0","0","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","","","","",""
"95","0","0","0","0","0","3","0","2","1","0","0","0","0","4","1","1","2","4","0","3","2","1","1","0","3","2","0","1","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","2","0","1","1","2","3","0","5","0","0","1","3","0","1","2","2","0","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","4","0","1","2","0","0","3","1","1","1","2","1","0","3","0","0","2","2","0","3","2","3","0","1","2","3","2","2","3","0","0","2","1","0","0","0","2","2","3","2","2","0","0","1","2","0","1","1","1","1","1","0","0","2","2","1","0","0","1","2","2","0","2","2","0","1","3","0","0","0","0","1","2","2","2","2","1","1","2","2","1","0","0","1","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","2","1","2","4","2","0","0","3","3","0","0","0","1","1","4","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","1","2","2","1","1","1","0","1","0","2","1","4","2","1","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","2","1","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","1","1","2","1","0","3","1","0","0","0","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","2","1","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","1","0","0","1","1","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","2","0","0","1","1","0","0","1","1","1","0","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","2","0","0","0","0","0","","","","",""
"96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","2","1","0","2","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","1","2","0","0","2","1","1","0","2","0","2","3","2","1","0","0","1","4","0","1","3","0","0","0","2","0","0","2","2","3","2","1","0","0","1","3","0","0","0","0","0","0","2","2","3","0","2","1","3","1","1","0","1","2","3","1","3","0","3","0","1","0","0","0","0","0","0","0","0","2","0","1","2","0","2","4","1","2","0","0","0","0","0","0","0","0","0","1","2","4","1","1","3","1","1","1","1","3","0","0","2","1","0","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","2","1","1","1","3","3","2","1","2","1","2","2","0","0","0","0","0","0","0","1","0","3","4","2","2","1","0","0","1","0","1","0","2","0"
"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","3","3","1","0","0","4","3","0","3","0","0","0","2","1","3","0","0","1","0","0","1","2","1","0","0","0","2","0","3","0","3","1","1","0","0","1","0","0","0","0","0","1","1","0","1","1","2","0","0","0","0","0","0","0","0","0","1","2","0","2","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3","0","3","1","2","2","0","1","1","1","3","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","3","0","0","0","0","3","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","1","0","0","1","0","0","","","","",""
"97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","3","0","1","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","3","2","3","0","1","2","3","3","0","0","3","0","0","0","0","3","3","1","0","0","2","0","2","1","3","1","0","0","0","0","1","0","0","1","3","4","3","0","1","2","0","0","0","0","0","0","0","0","0","0","3","2","0","2","2","0","0","3","4","2","2","2","2","3","0","2","3","0","0","0","1","0","0","0","0","4","1","1","3","2","4","0","2","1","3","1","0","1","4","3","0","1","1","1","0","0","0","0","3","2","1","2","0","1","1","3","3","0","1","2","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","4","1","0","0","0","1","1","2","1","0","1","1","0","0","0","0","0","1","1","0","1","2","0","0","0","0","0","2","1","0","2","0","0"
"0","0","0","0","3","1","0","0","0","0","0","2","0","1","0","0","0","1","1","1","0","3","1","1","4","2","1","1","0","2","0","0","0","0","0","1","1","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","4","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","2","3","2","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","2","0","1","2","0","2","2","2","0","2","0","2","0","1","0","2","0","1","0","1","2","0","1","1","0","1","0","0","0","0","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","3","1","0","0","3","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1","1","0","0","0","1","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","1","0","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","2","0","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","1","2","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","0","5","1","0","0","0","0","0","0","0","0","4","2","2","2","2","1","3","0","0","4","1","2","1","2","0","0","0","1","1","3","0","3","4","2","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","4","3","0","0","0","3","0","0","0","0","1","2","1","1","0","1","3","3","0","0","0","0","0","3","0","2","3","0","0","1","0","0","1","2","0","0","2","1","1","1","2","1","2","0","2","1","0","0","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","4","3","1","0","0","1","2","3","1","1","1","1","0","0","0","0","0","1","1","2","1","1","0","0","0","2","0","1","2","1","3","1","0","1","0","0","1","2","3","2","0","0","0","3","3","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","3","0","0"
"0","0","2","3","0","1","1","0","0","0","0","2","1","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","2","4","2","1","1","0","0","3","3","1","2","3","2","2","1","0","0","0","1","1","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","2","1","0","2","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","2","0","1","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","2","0","2","1","0","2","0","0","0","1","0","0","0","2","1","0","0","0","1","2","1","0","3","1","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","1","0","0","0","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","3","1","1","1","0","1","1","0","0","0","1","1","2","1","0","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","2","2","0","0","0","0","0","0","0","0","1","2","2","2","2","4","2","2","4","2","3","0","0","0","0","0","0","1","3","3","0","0","2","0","0","0","0","0","5","1","2","1","2","1","1","1","5","3","0","2","3","3","1","0","3","1","2","2","1","1","3","2","2","0","2","0","0","1","1","2","1","2","1","0","1","1","1","2","0","0","1","3","2","2","1","1","1","3","0","1","0","0","0","0","1","0","0","3","0","0","0","0","1","1","0","0","0","0","2","2","1","2","1","0","1","0","0","0","0","0","0","1","1","3","3","3","1","0","0","0","0","0","0","0","0","0","1","1","2","4","3","1","3","1","1","1","0","4","3","0","0","0","0","1","4","0","0","3","1","0","0","0","0","1","0","1","0","2","0","3","0","0","0","1","0","2","0","0","0","0","2","0","0","0","2","2","2","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","2","1","0","2","0","2","3","1","1","0","1","1","0","1","2","2","0","0","1","2","2","2","2","1","0","1","0","2","3","1","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","1","2","3","0","3","2","0","2","0","1","0","0","0","1","0","0","0","0","2","1","1","1","1","1","0","2","1","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","1","3","1","0","1","2","0","4","1","2","1","0","1","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","3","1","1","2","1","2","0","0","3","0","2","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","2","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
