Wakefield Council Purchase Card Spend for Quarter 1st July 2018 to 30th September 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,11/09/2018,161039,14,-533.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,65,-287.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,51,62.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,52,80.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,30,208.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,0,510.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,95,573.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,119,586.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,94,623.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,55,625.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,46,637.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,50,639.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,11/09/2018,161039,17,644.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,20,656.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,26,668.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,27,668.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,28,668.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,29,674.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,25,696.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,7,719.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,49,731.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,18,-165.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,09/07/2018,161022,156,-71.67,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,7,-69.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,58,93.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/07/2018,161029,34,105.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,60,449.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,09/07/2018,161022,108,473.33,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,71,506.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,59,515.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,09/07/2018,161022,276,519.17,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,366,524.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,09/07/2018,161022,270,599.17,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,14,642.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/07/2018,161029,16,654.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,57,656.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,15,657.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,25/07/2018,161028,8,671.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,09/07/2018,161022,267,690.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,25/07/2018,161028,12,727.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,13,732.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,5,778.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,114,434.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,115,484.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,90,506.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,25,532.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,57,648.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,23,665.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,64,-229.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,26,-74.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,46,145.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,47,147.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,7,175.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,3,214.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/08/2018,161033,0,353.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,59,508.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,5,509.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,6,509.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,15,570.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,45,629.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,06/08/2018,161031,70,667.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,4,730.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,8,825.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,21/09/2018,161043,414,323.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,271,454.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,334,493.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,95,495.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,29/08/2018,161036,105,496.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,21/09/2018,161043,356,499.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,21/09/2018,161043,357,499.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/08/2018,161035,298,500.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,11/09/2018,161039,239,500.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,24/07/2018,161027,167,509.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,295,513.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,296,513.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,11/09/2018,161039,185,518.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,11/09/2018,161039,186,518.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,86,519.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,270,526.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,87,527.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,10/08/2018,161032,8,-138.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,10/08/2018,161032,0,488.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,10/08/2018,161032,1,571.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,26/09/2018,161044,0,137.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,PREMIER INN,Rent,Revenue,14/09/2018,161041,352,56.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Room Hire,Revenue,14/08/2018,161033,118,-9.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Room Hire,Revenue,14/08/2018,161033,117,88.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,BUSINESS,8,Corporate and Democratic Core,PREMIER INN,Travel & Public Transport Expenses,Revenue,28/09/2018,161045,349,150.83,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,BUSINESS,8,Corporate and Democratic Core,PREMIER INN,Travel & Public Transport Expenses,Revenue,17/07/2018,161025,102,172.50,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,18/09/2018,161042,63,79.16,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,6,Housing Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,14/08/2018,161033,5,98.33,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,06/08/2018,161031,113,90.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Travel & Public Transport Expenses,Revenue,18/09/2018,161042,68,90.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,5,Highways & Transport Services,PREMIER INN,Conference Expenses,Revenue,31/08/2018,161037,3,72.08,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PREMIER INN,Parental Contact,Revenue,18/09/2018,161042,55,77.00,Nil,LODGING-HOTELSMOTELSRESORTS-NOT CLASSIFIED,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,4,Children´s and Education Services,PREMIER QUALITY FOODS,Purchase of Food & Drink,Revenue,09/07/2018,161022,686,92.44,Nil,MISC FOOD STORE-CONVENIENCEMRKTSPLTYVENDNG MACS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRICEPOUNDER,Holidays & Outings,Revenue,24/08/2018,161035,314,4.19,Nil,DISCOUNT STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,PRIMARK,Premises Cleaning,Revenue,10/08/2018,161032,267,23.40,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,PRIMARK,Premises Cleaning,Revenue,26/09/2018,161044,242,32.50,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Equipment,Revenue,17/07/2018,161025,69,12.30,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Equipment,Revenue,24/08/2018,161035,163,9.00,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Clothing,Revenue,26/09/2018,161044,74,114.00,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,PRIMARK,Clothing Pupils,Revenue,09/07/2018,161022,120,5.00,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Personal Needs,Revenue,09/07/2018,161022,184,8.33,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Personal Needs,Revenue,24/08/2018,161035,125,50.83,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRIMARK,Personal Needs,Revenue,17/07/2018,161025,40,59.17,Nil,FAMILY CLOTHING STORES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRINCE OF WALES HOSPICE,Kitchen Equipment,Revenue,26/09/2018,161044,59,58.33,Nil,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRINCE WILLIAM,Purchase of Food & Drink,Revenue,10/08/2018,161032,145,4.99,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,07/09/2018,161038,42,7.20,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,31/08/2018,161037,31,25.42,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,PRINCE WILLIAM,Holidays & Outings,Revenue,31/08/2018,161037,67,42.39,Nil,EATING PLACES RESTAURANTS,GPC,Not Yet Available,,,,,,
